env,method,n_seeds,return_iqm,return_lo,return_hi,cost_iqm,cost_lo,cost_hi,violation,sigma_c2,sigma_r2,sigma_c2_uniform,sigma_c2_qstar,xi_mean,xi_ess,ess_frac,eval_points
SafetyHopperVelocity-v1,sac_lag_uniform,7,122.82423119008536,54.196633356739774,190.5801170815094,3.2,0.8666666666666666,9.333333333333334,0.11607142857142858,8434.744429839764,395296.3332101676,8434.744429839764,2791.7683153989356,0.9368674765740123,0.39688143892479794,nan,16
SafetyHopperVelocity-v1,sac_lag_vosr,7,40.164695276156884,34.38604168534126,66.03078670840247,9.666666666666668,3.8,13.969166666666656,0.0,3447907.55884137,3271768.9375531846,8936080.82343718,1756932.169900093,0.9896799123712948,0.41551999455051764,0.444360259064867,16
SafetyHumanoidVelocity-v1,crpo_safety_per,7,68.72932473932741,53.668791017238675,103.63212085715217,0.0,0.0,0.0,0.0,343633537.8130089,30853115142.80829,102866793.46714425,36185055.77243108,0.9195050421570029,0.3878749702125788,nan,16
SafetyHumanoidVelocity-v1,crpo_td_per,7,67.74223513291761,55.74170954235033,93.23910465499799,0.0,0.0,0.0,0.0,51455669.25735195,25875188946.274925,28923921.52015965,7393161.943770113,0.8853970276457923,0.38585940402533325,nan,16
SafetyHumanoidVelocity-v1,crpo_uncertainty_per,7,70.69028724218342,59.36513373146131,80.87744796028895,0.0,0.0,0.0,0.0,650874202.0031168,267435078062.16357,392665075.34103155,163087982.62427372,0.8882661919508662,0.3708797513640353,nan,16
SafetyHumanoidVelocity-v1,crpo_uniform,7,73.2233778959655,61.05875110823754,87.0640731874839,0.0,0.0,0.0,0.0,67510.43198412334,87294942539.4163,67510.43198412334,27631.269411534606,0.8952405718820435,0.38808516399668797,nan,16
SafetyHumanoidVelocity-v1,crpo_vosr,7,80.56589069768356,70.07753050551426,95.55884020083579,0.0,0.0,0.0,0.0,2803529.1952391854,32840569979.94877,3466054.19689606,1178815.6842057027,0.9204969932990414,0.3922247468893017,0.5273942471182956,16
SafetyHumanoidVelocity-v1,pcrpo_safety_per,7,76.48224955668529,59.89548897163719,112.27173905539394,0.0,0.0,0.0,0.0,4476223321.849677,2845377242121.2593,1413054455.6068482,523205162.72094643,0.8728972923542772,0.3706243060795324,nan,16
SafetyHumanoidVelocity-v1,pcrpo_td_per,7,72.5600876496119,59.69289266937581,83.31815394782895,0.0,0.0,0.0,0.0,1518268798.557673,14181401891.52162,523639413.95876634,244155081.4415321,0.9514466635882854,0.4004415583663753,nan,16
SafetyHumanoidVelocity-v1,pcrpo_uncertainty_per,7,79.54239601164267,61.51939481201002,109.91051725530569,0.0,0.0,0.13333333333333333,0.0,150964137.2571047,56494416803.87996,95180506.06633161,36874887.84959575,0.8869387294564929,0.3871625242754817,nan,16
SafetyHumanoidVelocity-v1,pcrpo_uniform,7,77.97092983975577,63.98556365654324,93.30357456575818,0.0,0.0,0.0,0.0,643239.987946284,9010599041.360006,643239.987946284,239157.71274857665,0.922984915120261,0.40708211051034077,nan,16
SafetyHumanoidVelocity-v1,pcrpo_vosr,7,66.57035416938976,56.17273157589265,80.69262214570855,0.0,0.0,0.0,0.0,14840712.387201732,11813782733.307753,18278250.82106475,6000774.849348711,0.9547918406980378,0.40951384524149553,0.5323835388508583,16
SafetyHumanoidVelocity-v1,sac_lag_safety_per,7,70.56966447706805,62.1564657532665,82.7126668663648,0.0,0.0,0.0,0.0,109644498.66368319,108755155064.59978,41137872.68377222,16744567.834007546,0.9371774297739778,0.39846446671124014,nan,16
SafetyHumanoidVelocity-v1,sac_lag_td_per,7,67.16593143859681,59.837711693090284,85.42952315503425,0.0,0.0,0.0,0.0,17625183.60476876,56152064051.3459,6898900.333581918,2754876.221914002,0.9026760762291295,0.38352385841842207,nan,16
SafetyHumanoidVelocity-v1,sac_lag_uncertainty_per,7,65.48833761303516,59.737680347120715,73.95105376578535,0.0,0.0,0.0,0.0,1242882108870.792,1227929292392.903,698483546198.6193,71260570037.7807,0.8501404332263129,0.3572673764345901,nan,16
SafetyHumanoidVelocity-v1,sac_lag_uniform,7,66.26752555238949,58.35815350980327,74.71836136683834,0.0,0.0,0.0,0.0,431675.6290811682,2819251897.187343,431675.6290811682,172220.4972999682,0.8856952637434006,0.37357587686606814,nan,16
SafetyHumanoidVelocity-v1,sac_lag_vosr,7,80.51847619963213,61.75290657211551,122.49700336099507,0.0,0.0,0.13333333333333333,0.0,445957615.645731,39438145683.99551,330149195.7239353,13729556.569361264,0.9123361922268357,0.3914024221843907,0.5227615770349929,16
SafetyPointButton1-v0,crpo_safety_per,7,0.1560712169315542,-0.24705481898473663,0.6938575954646348,57.55,14.65,167.0,0.46153846153846156,85.34635004064498,3.658139026373326,44.945087892910934,15.361212043050172,0.9017985017745049,0.47048544818228416,nan,13
SafetyPointButton1-v0,crpo_td_per,7,0.2114353127484355,0.001633582309705095,0.4388031589389465,42.15,26.25,64.21499999999992,0.4725274725274725,194.28039168009795,2.6349539597950313,142.07093015232448,41.96865805511527,0.9153951190330171,0.4791104318676414,nan,13
SafetyPointButton1-v0,crpo_uncertainty_per,7,0.232109102573477,-0.18315555852230983,0.6365949523394135,132.6,40.1,224.57999999999984,0.5164835164835164,501.2456169085968,5.690131197794102,403.7345335203705,133.72364778060452,0.9363053172499269,0.47404923412826033,nan,13
SafetyPointButton1-v0,crpo_uniform,7,0.6582264926794277,-0.012349917124933886,1.1175157718547786,60.0,21.85,117.99499999999976,0.5714285714285714,63.62147932416122,3.8909173829374297,63.62147932416122,12.633535093598118,0.8583427638142973,0.4523966243633857,nan,13
SafetyPointButton1-v0,crpo_vosr,7,-0.14796259844742934,-1.0843852033670824,0.20387996718969686,45.25,13.65,77.72374999999987,0.5604395604395604,117.0138473601803,5.939163736478629,386.97634332981744,81.58659144230056,0.8616883623731005,0.415264416199464,0.5353569658338811,13
SafetyPointButton1-v0,pcrpo_safety_per,7,0.14584632667093808,-0.35682258091099045,0.3944127889390968,100.05,41.45,225.2,0.6813186813186813,862.2256584506041,10.716135530350622,465.1104753054022,170.09020483310854,0.8940546027906648,0.4609902106471114,nan,13
SafetyPointButton1-v0,pcrpo_td_per,7,-0.107604089991904,-0.33441390368557933,0.186922263412842,73.5,29.2,125.0,0.5604395604395604,196.7340491248619,2.836238240817422,142.9057321997579,49.252681192809746,0.9189223751916991,0.4809859612813363,nan,13
SafetyPointButton1-v0,pcrpo_uncertainty_per,7,0.38322314780824007,0.2056596906650821,0.5114085063255751,56.15,23.782500000000002,92.30874999999995,0.5824175824175823,135.2601640756769,2.7258826553642996,112.91660175021448,32.82892665982407,0.9208052217305361,0.47827970654099855,nan,13
SafetyPointButton1-v0,pcrpo_uniform,7,0.41339875486767425,-0.17007115464658512,0.8536899955799068,93.25,60.2,197.4,0.5494505494505494,603.1945141851214,4.497505105428805,603.1945141851214,171.78855334274377,0.9189368512604262,0.47626611082763465,nan,13
SafetyPointButton1-v0,pcrpo_vosr,7,-0.3743304875316541,-1.0486369637955297,0.5611560633780545,33.9,14.1,69.70999999999995,0.5274725274725275,76.93271891994216,3.9300683224972475,188.7923491152199,57.5992539690664,0.8736078781741006,0.4376360268055737,0.5433874911732112,13
SafetyPointButton1-v0,sac_lag_safety_per,7,0.16347267203061278,-0.16641474756438135,0.6250455111503319,62.05,7.85,169.25,0.45054945054945056,116.94369775758595,4.892995532272235,71.09261366201646,25.95546239428654,0.8953760672401597,0.4640769676847772,nan,13
SafetyPointButton1-v0,sac_lag_td_per,7,-0.1801892898809846,-0.46204051139346236,0.22635043327573506,40.2,18.836250000000003,82.1,0.46153846153846156,953.0825045194596,6.43540218534251,736.2777088248804,212.4131030998446,0.9141114465482941,0.4743446491576813,nan,13
